"round","inst_code","inst_name","inst_order","panel","uoa","uoa_name","profile","fte","fte_pct","four.and.three","four","three","two","one","unclassified","gpa","power","RG"
2014,10007767,"Keele University",660,"D",35,"Music, Drama, Dance and Performing Arts","Impact",8,NA,60,40,20,40,0,0,3,24,0
2014,10007767,"Keele University",660,"D",35,"Music, Drama, Dance and Performing Arts","Environment",8,NA,80,20,60,20,0,0,3,24,0
2014,10007767,"Keele University",660,"D",35,"Music, Drama, Dance and Performing Arts","Overall",8,NA,67,29,38,29,4,0,2.92,23.36,0
2014,10007150,"University of Kent",670,"A",3,"Allied Health Professions, Dentistry, Nursing and Pharmacy","Outputs",16.3,NA,86.3,30.1,56.2,11,0,2.7,3.11,50.693,0
2014,10007150,"University of Kent",670,"A",3,"Allied Health Professions, Dentistry, Nursing and Pharmacy","Impact",16.3,NA,60,0,60,13.3,0,26.7,2.066,33.6758,0
2014,10007150,"University of Kent",670,"A",3,"Allied Health Professions, Dentistry, Nursing and Pharmacy","Environment",16.3,NA,87.5,25,62.5,12.5,0,0,3.125,50.9375,0
2014,10007150,"University of Kent",670,"A",3,"Allied Health Professions, Dentistry, Nursing and Pharmacy","Overall",16.3,NA,81,23,58,12,0,7,2.9,47.27,0
2014,10007150,"University of Kent",670,"A",4,"Psychology, Psychiatry and Neuroscience","Outputs",33.13,NA,64.3,20,44.3,31.4,3.4,0.9,2.791,92.46583,0
2014,10007150,"University of Kent",670,"A",4,"Psychology, Psychiatry and Neuroscience","Impact",33.13,NA,100,40,60,0,0,0,3.4,112.642,0
2014,10007150,"University of Kent",670,"A",4,"Psychology, Psychiatry and Neuroscience","Environment",33.13,NA,100,12.5,87.5,0,0,0,3.125,103.53125,0
2014,10007150,"University of Kent",670,"A",4,"Psychology, Psychiatry and Neuroscience","Overall",33.13,NA,77,23,54,20,2,1,2.96,98.0648,0
2014,10007150,"University of Kent",670,"A",5,"Biological Sciences","Outputs",24.2,NA,85.4,21.3,64.1,14.6,0,0,3.067,74.2214,0
2014,10007150,"University of Kent",670,"A",5,"Biological Sciences","Impact",24.2,NA,86.7,26.7,60,13.3,0,0,3.134,75.8428,0
2014,10007150,"University of Kent",670,"A",5,"Biological Sciences","Environment",24.2,NA,100,0,100,0,0,0,3,72.6,0
2014,10007150,"University of Kent",670,"A",5,"Biological Sciences","Overall",24.2,NA,88,19,69,12,0,0,3.07,74.294,0
2014,10007150,"University of Kent",670,"B",8,"Chemistry","Outputs",17,NA,84.2,14,70.2,15.8,0,0,2.982,50.694,0
2014,10007150,"University of Kent",670,"B",8,"Chemistry","Impact",17,NA,90,13.3,76.7,10,0,0,3.033,51.561,0
2014,10007150,"University of Kent",670,"B",8,"Chemistry","Environment",17,NA,35,0,35,50,15,0,2.2,37.4,0
2014,10007150,"University of Kent",670,"B",8,"Chemistry","Overall",17,NA,78,12,66,20,2,0,2.88,48.96,0
2014,10007150,"University of Kent",670,"B",9,"Physics","Outputs",5,NA,70.6,23.5,47.1,29.4,0,0,2.941,14.705,0
2014,10007150,"University of Kent",670,"B",9,"Physics","Impact",5,NA,100,60,40,0,0,0,3.6,18,0
2014,10007150,"University of Kent",670,"B",9,"Physics","Environment",5,NA,60,0,60,40,0,0,2.6,13,0
2014,10007150,"University of Kent",670,"B",9,"Physics","Overall",5,NA,75,27,48,25,0,0,3.02,15.1,0
2014,10007150,"University of Kent",670,"B",10,"Mathematical Sciences","Outputs",33.08,NA,71.8,6.8,65,28.2,0,0,2.786,92.16088,0
2014,10007150,"University of Kent",670,"B",10,"Mathematical Sciences","Impact",33.08,NA,70,20,50,30,0,0,2.9,95.932,0
2014,10007150,"University of Kent",670,"B",10,"Mathematical Sciences","Environment",33.08,NA,75,10,65,25,0,0,2.85,94.278,0
2014,10007150,"University of Kent",670,"B",10,"Mathematical Sciences","Overall",33.08,NA,72,10,62,28,0,0,2.82,93.2856,0
2014,10007150,"University of Kent",670,"B",11,"Computer Science and Informatics","Outputs",29.1,NA,70.1,17.9,52.2,26.5,3.4,0,2.846,82.8186,0
2014,10007150,"University of Kent",670,"B",11,"Computer Science and Informatics","Impact",29.1,NA,100,30,70,0,0,0,3.3,96.03,0
2014,10007150,"University of Kent",670,"B",11,"Computer Science and Informatics","Environment",29.1,NA,100,0,100,0,0,0,3,87.3,0
2014,10007150,"University of Kent",670,"B",11,"Computer Science and Informatics","Overall",29.1,NA,81,18,63,17,2,0,2.97,86.427,0
2014,10007150,"University of Kent",670,"B",15,"General Engineering","Outputs",24,NA,75,8.3,66.7,22.6,1.2,1.2,2.797,67.128,0
2014,10007150,"University of Kent",670,"B",15,"General Engineering","Impact",24,NA,63.3,26.7,36.6,36.7,0,0,2.9,69.6,0
2014,10007150,"University of Kent",670,"B",15,"General Engineering","Environment",24,NA,60,0,60,40,0,0,2.6,62.4,0
2014,10007150,"University of Kent",670,"B",15,"General Engineering","Overall",24,NA,70,11,59,28,1,1,2.78,66.72,0
2014,10007150,"University of Kent",670,"C",16,"Architecture, Built Environment and Planning","Outputs",11.4,NA,67.5,40,27.5,32.5,0,0,3.075,35.055,0
2014,10007150,"University of Kent",670,"C",16,"Architecture, Built Environment and Planning","Impact",11.4,NA,0,0,0,60,40,0,1.6,18.24,0
2014,10007150,"University of Kent",670,"C",16,"Architecture, Built Environment and Planning","Environment",11.4,NA,25,0,25,50,25,0,2,22.8,0
2014,10007150,"University of Kent",670,"C",16,"Architecture, Built Environment and Planning","Overall",11.4,NA,48,26,22,40,12,0,2.62,29.868,0
2014,10007150,"University of Kent",670,"C",18,"Economics and Econometrics","Outputs",21.9,NA,45.6,2.5,43.1,37.9,16.5,0,2.316,50.7204,0
2014,10007150,"University of Kent",670,"C",18,"Economics and Econometrics","Impact",21.9,NA,63.3,13.3,50,10,26.7,0,2.499,54.7281,0
2014,10007150,"University of Kent",670,"C",18,"Economics and Econometrics","Environment",21.9,NA,12.5,0,12.5,87.5,0,0,2.125,46.5375,0
2014,10007150,"University of Kent",670,"C",18,"Economics and Econometrics","Overall",21.9,NA,44,4,40,40,16,0,2.32,50.808,0
2014,10007150,"University of Kent",670,"C",19,"Business and Management Studies","Outputs",43.3,NA,65.8,17.7,48.1,31.7,1.9,0.6,2.804,121.4132,0
2014,10007150,"University of Kent",670,"C",19,"Business and Management Studies","Impact",43.3,NA,76,36,40,24,0,0,3.12,135.096,0
2014,10007150,"University of Kent",670,"C",19,"Business and Management Studies","Environment",43.3,NA,62.5,0,62.5,37.5,0,0,2.625,113.6625,0
2014,10007150,"University of Kent",670,"C",19,"Business and Management Studies","Overall",43.3,NA,67,19,48,31,2,0,2.84,122.972,0
2014,10007150,"University of Kent",670,"C",20,"Law","Outputs",43.6,NA,74.7,24.7,50,24,1.3,0,2.981,129.9716,0
2014,10007150,"University of Kent",670,"C",20,"Law","Impact",43.6,NA,76,52,24,24,0,0,3.28,143.008,0
2014,10007150,"University of Kent",670,"C",20,"Law","Environment",43.6,NA,100,62.5,37.5,0,0,0,3.625,158.05,0
2014,10007150,"University of Kent",670,"C",20,"Law","Overall",43.6,NA,79,36,43,20,1,0,3.14,136.904,0
2014,10007150,"University of Kent",670,"C",21,"Politics and International Studies","Outputs",30.75,NA,52.3,11.7,40.6,42.3,5.4,0,2.586,79.5195,0
2014,10007150,"University of Kent",670,"C",21,"Politics and International Studies","Impact",30.75,NA,100,40,60,0,0,0,3.4,104.55,0
2014,10007150,"University of Kent",670,"C",21,"Politics and International Studies","Environment",30.75,NA,62.5,0,62.5,37.5,0,0,2.625,80.71875,0
2014,10007150,"University of Kent",670,"C",21,"Politics and International Studies","Overall",30.75,NA,63,16,47,33,4,0,2.75,84.5625,0
2014,10007150,"University of Kent",670,"C",22,"Social Work and Social Policy","Outputs",54.58,NA,81.4,25.6,55.8,17.1,1.5,0,3.055,166.7419,0
2014,10007150,"University of Kent",670,"C",22,"Social Work and Social Policy","Impact",54.58,NA,100,93.3,6.7,0,0,0,3.933,214.66314,0
2014,10007150,"University of Kent",670,"C",22,"Social Work and Social Policy","Environment",54.58,NA,100,100,0,0,0,0,4,218.32,0
2014,10007150,"University of Kent",670,"C",22,"Social Work and Social Policy","Overall",54.58,NA,88,50,38,11,1,0,3.37,183.9346,0
2014,10007150,"University of Kent",670,"C",24,"Anthropology and Development Studies","Outputs",27.27,NA,51.5,8.7,42.8,38.8,8.7,1,2.495,68.03865,0
2014,10007150,"University of Kent",670,"C",24,"Anthropology and Development Studies","Impact",27.27,NA,60,10,50,40,0,0,2.7,73.629,0
2014,10007150,"University of Kent",670,"C",24,"Anthropology and Development Studies","Environment",27.27,NA,87.5,25,62.5,12.5,0,0,3.125,85.21875,0
2014,10007150,"University of Kent",670,"C",24,"Anthropology and Development Studies","Overall",27.27,NA,59,11,48,35,5,1,2.63,71.7201,0
2014,10007150,"University of Kent",670,"C",26,"Sport and Exercise Sciences, Leisure and Tourism","Outputs",11,NA,43.8,9.4,34.4,53.1,3.1,0,2.501,27.511,0
2014,10007150,"University of Kent",670,"C",26,"Sport and Exercise Sciences, Leisure and Tourism","Impact",11,NA,60,40,20,20,20,0,2.8,30.8,0
2014,10007150,"University of Kent",670,"C",26,"Sport and Exercise Sciences, Leisure and Tourism","Environment",11,NA,75,0,75,25,0,0,2.75,30.25,0
2014,10007150,"University of Kent",670,"C",26,"Sport and Exercise Sciences, Leisure and Tourism","Overall",11,NA,52,14,38,42,6,0,2.6,28.6,0
2014,10007150,"University of Kent",670,"D",28,"Modern Languages and Linguistics","Outputs",24.7,NA,83.5,34.2,49.3,16.5,0,0,3.177,78.4719,0
2014,10007150,"University of Kent",670,"D",28,"Modern Languages and Linguistics","Impact",24.7,NA,86.7,60,26.7,13.3,0,0,3.467,85.6349,0
2014,10007150,"University of Kent",670,"D",28,"Modern Languages and Linguistics","Environment",24.7,NA,90,30,60,10,0,0,3.2,79.04,0
2014,10007150,"University of Kent",670,"D",28,"Modern Languages and Linguistics","Overall",24.7,NA,85,39,46,15,0,0,3.24,80.028,0
2014,10007150,"University of Kent",670,"D",29,"English Language and Literature","Outputs",38.1,NA,64.2,22,42.2,28.5,7.3,0,2.789,106.2609,0
2014,10007150,"University of Kent",670,"D",29,"English Language and Literature","Impact",38.1,NA,84,36,48,16,0,0,3.2,121.92,0
2014,10007150,"University of Kent",670,"D",29,"English Language and Literature","Environment",38.1,NA,100,80,20,0,0,0,3.8,144.78,0
2014,10007150,"University of Kent",670,"D",29,"English Language and Literature","Overall",38.1,NA,74,34,40,21,5,0,3.03,115.443,0
2014,10007150,"University of Kent",670,"D",30,"History","Outputs",31.4,NA,66.7,24.2,42.5,31.6,1.7,0,2.892,90.8088,0
2014,10007150,"University of Kent",670,"D",30,"History","Impact",31.4,NA,80,40,40,20,0,0,3.2,100.48,0
2014,10007150,"University of Kent",670,"D",30,"History","Environment",31.4,NA,70,20,50,30,0,0,2.9,91.06,0
2014,10007150,"University of Kent",670,"D",30,"History","Overall",31.4,NA,70,27,43,29,1,0,2.96,92.944,0
2014,10007150,"University of Kent",670,"D",31,"Classics","Outputs",12.4,NA,56.3,16.7,39.6,39.5,4.2,0,2.688,33.3312,0
2014,10007150,"University of Kent",670,"D",31,"Classics","Impact",12.4,NA,100,60,40,0,0,0,3.6,44.64,0
2014,10007150,"University of Kent",670,"D",31,"Classics","Environment",12.4,NA,60,0,60,40,0,0,2.6,32.24,0
2014,10007150,"University of Kent",670,"D",31,"Classics","Overall",12.4,NA,66,23,43,31,3,0,2.86,35.464,0
2014,10007150,"University of Kent",670,"D",32,"Philosophy","Outputs",13.2,NA,46.7,13.3,33.4,48.9,4.4,0,2.556,33.7392,0
2014,10007150,"University of Kent",670,"D",32,"Philosophy","Impact",13.2,NA,90,40,50,10,0,0,3.3,43.56,0
2014,10007150,"University of Kent",670,"D",32,"Philosophy","Environment",13.2,NA,60,10,50,40,0,0,2.7,35.64,0
2014,10007150,"University of Kent",670,"D",32,"Philosophy","Overall",13.2,NA,57,18,39,40,3,0,2.72,35.904,0
2014,10007150,"University of Kent",670,"D",33,"Theology and Religious Studies","Outputs",7.88,NA,61.5,30.8,30.7,34.7,3.8,0,2.885,22.7338,0
2014,10007150,"University of Kent",670,"D",33,"Theology and Religious Studies","Impact",7.88,NA,100,60,40,0,0,0,3.6,28.368,0
2014,10007150,"University of Kent",670,"D",33,"Theology and Religious Studies","Environment",7.88,NA,100,40,60,0,0,0,3.4,26.792,0
2014,10007150,"University of Kent",670,"D",33,"Theology and Religious Studies","Overall",7.88,NA,75,38,37,23,2,0,3.11,24.5068,0
2014,10007150,"University of Kent",670,"D",35,"Music, Drama, Dance and Performing Arts","Outputs",38,NA,77,28.7,48.3,19.7,3.3,0,3.024,114.912,0
2014,10007150,"University of Kent",670,"D",35,"Music, Drama, Dance and Performing Arts","Impact",38,NA,92,36,56,8,0,0,3.28,124.64,0
2014,10007150,"University of Kent",670,"D",35,"Music, Drama, Dance and Performing Arts","Environment",38,NA,100,90,10,0,0,0,3.9,148.2,0
2014,10007150,"University of Kent",670,"D",35,"Music, Drama, Dance and Performing Arts","Overall",38,NA,83,39,44,15,2,0,3.2,121.6,0
2014,10003645,"King's College London",690,"A",1,"Clinical Medicine","Outputs",136.42,NA,89.2,31.7,57.5,10,0.4,0.4,3.197,436.13474,1
2014,10003645,"King's College London",690,"A",1,"Clinical Medicine","Impact",136.42,NA,100,70.7,29.3,0,0,0,3.707,505.70894,1
2014,10003645,"King's College London",690,"A",1,"Clinical Medicine","Environment",136.42,NA,100,87.5,12.5,0,0,0,3.875,528.6275,1
2014,10003645,"King's College London",690,"A",1,"Clinical Medicine","Overall",136.42,NA,93,48,45,6,1,0,3.4,463.828,1
2014,10003645,"King's College London",690,"A",2,"Public Health, Health Services and Primary Care","Outputs",23.5,NA,77.8,25.9,51.9,22.2,0,0,3.037,71.3695,1
2014,10003645,"King's College London",690,"A",2,"Public Health, Health Services and Primary Care","Impact",23.5,NA,100,80,20,0,0,0,3.8,89.3,1
2014,10003645,"King's College London",690,"A",2,"Public Health, Health Services and Primary Care","Environment",23.5,NA,100,25,75,0,0,0,3.25,76.375,1
2014,10003645,"King's College London",690,"A",2,"Public Health, Health Services and Primary Care","Overall",23.5,NA,86,37,49,14,0,0,3.23,75.905,1
2014,10003645,"King's College London",690,"A",3,"Allied Health Professions, Dentistry, Nursing and Pharmacy","Outputs",52.95,NA,87.4,28.6,58.8,11.6,1,0,3.15,166.7925,1
2014,10003645,"King's College London",690,"A",3,"Allied Health Professions, Dentistry, Nursing and Pharmacy","Impact",52.95,NA,93.3,50,43.3,6.7,0,0,3.433,181.77735,1
2014,10003645,"King's College London",690,"A",3,"Allied Health Professions, Dentistry, Nursing and Pharmacy","Environment",52.95,NA,100,87.5,12.5,0,0,0,3.875,205.18125,1
2014,10003645,"King's College London",690,"A",3,"Allied Health Professions, Dentistry, Nursing and Pharmacy","Overall",52.95,NA,90,42,48,9,1,0,3.31,175.2645,1
2014,10003645,"King's College London",690,"A",3,"Allied Health Professions, Dentistry, Nursing and Pharmacy","Outputs",93.93,NA,86.7,26,60.7,11.4,0.2,1.7,3.091,290.33763,1
2014,10003645,"King's College London",690,"A",3,"Allied Health Professions, Dentistry, Nursing and Pharmacy","Impact",93.93,NA,100,58,42,0,0,0,3.58,336.2694,1
2014,10003645,"King's College London",690,"A",3,"Allied Health Professions, Dentistry, Nursing and Pharmacy","Environment",93.93,NA,100,87.5,12.5,0,0,0,3.875,363.97875,1
2014,10003645,"King's College London",690,"A",3,"Allied Health Professions, Dentistry, Nursing and Pharmacy","Overall",93.93,NA,91,42,49,8,0,1,3.31,310.9083,1
2014,10003645,"King's College London",690,"A",3,"Allied Health Professions, Dentistry, Nursing and Pharmacy","Outputs",40.75,NA,84.3,26.1,58.2,15,0,0.7,3.09,125.9175,1
2014,10003645,"King's College London",690,"A",3,"Allied Health Professions, Dentistry, Nursing and Pharmacy","Impact",40.75,NA,100,84,16,0,0,0,3.84,156.48,1
2014,10003645,"King's College London",690,"A",3,"Allied Health Professions, Dentistry, Nursing and Pharmacy","Environment",40.75,NA,100,62.5,37.5,0,0,0,3.625,147.71875,1
2014,10003645,"King's College London",690,"A",3,"Allied Health Professions, Dentistry, Nursing and Pharmacy","Overall",40.75,NA,90,43,47,10,0,0,3.33,135.6975,1
2014,10003645,"King's College London",690,"A",4,"Psychology, Psychiatry and Neuroscience","Outputs",238.88,NA,81.1,24.8,56.3,17.2,1.1,0.6,3.036,725.23968,1
2014,10003645,"King's College London",690,"A",4,"Psychology, Psychiatry and Neuroscience","Impact",238.88,NA,100,77.6,22.4,0,0,0,3.776,902.01088,1
2014,10003645,"King's College London",690,"A",4,"Psychology, Psychiatry and Neuroscience","Environment",238.88,NA,100,100,0,0,0,0,4,955.52,1
2014,10003645,"King's College London",690,"A",4,"Psychology, Psychiatry and Neuroscience","Overall",238.88,NA,88,47,41,11,1,0,3.34,797.8592,1
2014,10003645,"King's College London",690,"A",5,"Biological Sciences","Outputs",73.85,NA,76.6,29.9,46.7,18.7,1.1,3.6,2.982,220.2207,1
2014,10003645,"King's College London",690,"A",5,"Biological Sciences","Impact",73.85,NA,85,15,70,15,0,0,3,221.55,1
2014,10003645,"King's College London",690,"A",5,"Biological Sciences","Environment",73.85,NA,100,50,50,0,0,0,3.5,258.475,1
2014,10003645,"King's College London",690,"A",5,"Biological Sciences","Overall",73.85,NA,82,30,52,15,1,2,3.07,226.7195,1
2014,10003645,"King's College London",690,"B",9,"Physics","Outputs",26.6,NA,89.7,22.7,67,9.3,0,1,3.104,82.5664,1
2014,10003645,"King's College London",690,"B",9,"Physics","Impact",26.6,NA,70,10,60,30,0,0,2.8,74.48,1
2014,10003645,"King's College London",690,"B",9,"Physics","Environment",26.6,NA,85,10,75,15,0,0,2.95,78.47,1
2014,10003645,"King's College London",690,"B",9,"Physics","Overall",26.6,NA,85,18,67,14,0,1,3.01,80.066,1
2014,10003645,"King's College London",690,"B",10,"Mathematical Sciences","Outputs",43.2,NA,87.3,30.9,56.4,12.1,0,0.6,3.17,136.944,1
2014,10003645,"King's College London",690,"B",10,"Mathematical Sciences","Impact",43.2,NA,26,0,26,50,24,0,2.02,87.264,1
2014,10003645,"King's College London",690,"B",10,"Mathematical Sciences","Environment",43.2,NA,100,10,90,0,0,0,3.1,133.92,1
2014,10003645,"King's College London",690,"B",10,"Mathematical Sciences","Overall",43.2,NA,77,22,55,18,5,0,2.94,127.008,1
2014,10003645,"King's College London",690,"B",11,"Computer Science and Informatics","Outputs",46,NA,91.8,34,57.8,8.2,0,0,3.258,149.868,1
2014,10003645,"King's College London",690,"B",11,"Computer Science and Informatics","Impact",46,NA,93.3,40,53.3,6.7,0,0,3.333,153.318,1
2014,10003645,"King's College London",690,"B",11,"Computer Science and Informatics","Environment",46,NA,65,15,50,35,0,0,2.8,128.8,1
2014,10003645,"King's College London",690,"B",11,"Computer Science and Informatics","Overall",46,NA,88,32,56,12,0,0,3.2,147.2,1
2014,10003645,"King's College London",690,"B",15,"General Engineering","Outputs",53.34,NA,98.7,14,84.7,1.3,0,0,3.127,166.79418,1
2014,10003645,"King's College London",690,"B",15,"General Engineering","Impact",53.34,NA,100,80,20,0,0,0,3.8,202.692,1
2014,10003645,"King's College London",690,"B",15,"General Engineering","Environment",53.34,NA,100,85,15,0,0,0,3.85,205.359,1
2014,10003645,"King's College London",690,"B",15,"General Engineering","Overall",53.34,NA,99,38,61,1,0,0,3.37,179.7558,1
2014,10003645,"King's College London",690,"C",17,"Geography, Environmental Studies and Archaeology","Outputs",34.8,NA,75.7,22.6,53.1,20,3.4,0.9,2.931,101.9988,1
2014,10003645,"King's College London",690,"C",17,"Geography, Environmental Studies and Archaeology","Impact",34.8,NA,80,40,40,20,0,0,3.2,111.36,1
2014,10003645,"King's College London",690,"C",17,"Geography, Environmental Studies and Archaeology","Environment",34.8,NA,87.5,50,37.5,12.5,0,0,3.375,117.45,1
2014,10003645,"King's College London",690,"C",17,"Geography, Environmental Studies and Archaeology","Overall",34.8,NA,78,30,48,19,2,1,3.04,105.792,1
2014,10003645,"King's College London",690,"C",19,"Business and Management Studies","Outputs",36.15,NA,78.2,24.5,53.7,19.1,2.7,0,3,108.45,1
2014,10003645,"King's College London",690,"C",19,"Business and Management Studies","Impact",36.15,NA,92,50,42,8,0,0,3.42,123.633,1
2014,10003645,"King's College London",690,"C",19,"Business and Management Studies","Environment",36.15,NA,87.5,37.5,50,12.5,0,0,3.25,117.4875,1
2014,10003645,"King's College London",690,"C",19,"Business and Management Studies","Overall",36.15,NA,82,32,50,16,2,0,3.12,112.788,1
2014,10003645,"King's College London",690,"C",20,"Law","Outputs",33.88,NA,84.2,37.6,46.6,15.8,0,0,3.218,109.02584,1
2014,10003645,"King's College London",690,"C",20,"Law","Impact",33.88,NA,100,80,20,0,0,0,3.8,128.744,1
2014,10003645,"King's College London",690,"C",20,"Law","Environment",33.88,NA,100,87.5,12.5,0,0,0,3.875,131.285,1
2014,10003645,"King's College London",690,"C",20,"Law","Overall",33.88,NA,90,54,36,10,0,0,3.44,116.5472,1
2014,10003645,"King's College London",690,"C",21,"Politics and International Studies","Outputs",98.3,NA,57.9,21.5,36.4,34.5,7,0.6,2.712,266.5896,1
2014,10003645,"King's College London",690,"C",21,"Politics and International Studies","Impact",98.3,NA,89.1,63.6,25.5,10.9,0,0,3.527,346.7041,1
2014,10003645,"King's College London",690,"C",21,"Politics and International Studies","Environment",98.3,NA,100,50,50,0,0,0,3.5,344.05,1
2014,10003645,"King's College London",690,"C",21,"Politics and International Studies","Overall",98.3,NA,70,34,36,25,5,0,2.99,293.917,1
2014,10003645,"King's College London",690,"C",23,"Sociology","Outputs",18.9,NA,72.2,34.7,37.5,25,0,2.8,3.013,56.9457,1
2014,10003645,"King's College London",690,"C",23,"Sociology","Impact",18.9,NA,100,33.3,66.7,0,0,0,3.333,62.9937,1
2014,10003645,"King's College London",690,"C",23,"Sociology","Environment",18.9,NA,62.5,0,62.5,37.5,0,0,2.625,49.6125,1
2014,10007144,"University of East London",440,"C",23,"Sociology","Overall",19.4,NA,59,18,41,38,3,0,2.74,53.2,0
2014,10003645,"King's College London",690,"C",25,"Education","Outputs",36.3,NA,83.3,34.1,49.2,14.4,2.3,0,3.151,114.3813,1
2014,10003645,"King's College London",690,"C",25,"Education","Impact",36.3,NA,100,92,8,0,0,0,3.92,142.296,1
2014,10003645,"King's College London",690,"C",25,"Education","Environment",36.3,NA,100,87.5,12.5,0,0,0,3.875,140.6625,1
2014,10003645,"King's College London",690,"C",25,"Education","Overall",36.3,NA,89,54,35,10,1,0,3.42,124.146,1
2014,10003645,"King's College London",690,"C",26,"Sport and Exercise Sciences, Leisure and Tourism","Outputs",13.8,NA,82.1,37.5,44.6,14.3,3.6,0,3.16,43.608,1
2014,10003645,"King's College London",690,"C",26,"Sport and Exercise Sciences, Leisure and Tourism","Impact",13.8,NA,100,50,50,0,0,0,3.5,48.3,1
2014,10003645,"King's College London",690,"C",26,"Sport and Exercise Sciences, Leisure and Tourism","Environment",13.8,NA,100,75,25,0,0,0,3.75,51.75,1
2014,10003645,"King's College London",690,"C",26,"Sport and Exercise Sciences, Leisure and Tourism","Overall",13.8,NA,88,46,42,10,2,0,3.32,45.816,1
2014,10003645,"King's College London",690,"D",28,"Modern Languages and Linguistics","Outputs",40.5,NA,72.2,27.8,44.4,21,5.3,1.5,2.917,118.1385,1
2014,10003645,"King's College London",690,"D",28,"Modern Languages and Linguistics","Impact",40.5,NA,100,24,76,0,0,0,3.24,131.22,1
2014,10003645,"King's College London",690,"D",28,"Modern Languages and Linguistics","Environment",40.5,NA,80,20,60,20,0,0,3,121.5,1
2014,10003645,"King's College London",690,"D",28,"Modern Languages and Linguistics","Overall",40.5,NA,79,26,53,17,3,1,3,121.5,1
2014,10003645,"King's College London",690,"D",29,"English Language and Literature","Outputs",44.5,NA,69.9,34.4,35.5,27.6,2.5,0,3.018,134.301,1
2014,10003645,"King's College London",690,"D",29,"English Language and Literature","Impact",44.5,NA,100,52,48,0,0,0,3.52,156.64,1
2014,10003645,"King's College London",690,"D",29,"English Language and Literature","Environment",44.5,NA,100,80,20,0,0,0,3.8,169.1,1
2014,10003645,"King's College London",690,"D",29,"English Language and Literature","Overall",44.5,NA,80,45,35,18,2,0,3.23,143.735,1
2014,10003645,"King's College London",690,"D",30,"History","Outputs",39.85,NA,78.9,35.3,43.6,19.6,1.5,0,3.127,124.61095,1
2014,10003645,"King's College London",690,"D",30,"History","Impact",39.85,NA,100,68,32,0,0,0,3.68,146.648,1
2014,10003645,"King's College London",690,"D",30,"History","Environment",39.85,NA,100,50,50,0,0,0,3.5,139.475,1
2014,10003645,"King's College London",690,"D",30,"History","Overall",39.85,NA,86,44,42,13,1,0,3.29,131.1065,1
2014,10003645,"King's College London",690,"D",31,"Classics","Outputs",29.9,NA,65.2,33.9,31.3,33.9,0.9,0,2.982,89.1618,1
2014,10003645,"King's College London",690,"D",31,"Classics","Impact",29.9,NA,100,40,60,0,0,0,3.4,101.66,1
2014,10003645,"King's College London",690,"D",31,"Classics","Environment",29.9,NA,90,10,80,10,0,0,3,89.7,1
2014,10003645,"King's College London",690,"D",31,"Classics","Overall",29.9,NA,76,32,44,23,1,0,3.07,91.793,1
2014,10003645,"King's College London",690,"D",32,"Philosophy","Outputs",24.05,NA,74,34.4,39.6,25,1,0,3.074,73.9297,1
2014,10003645,"King's College London",690,"D",32,"Philosophy","Impact",24.05,NA,86.7,63.3,23.4,13.3,0,0,3.5,84.175,1
2014,10003645,"King's College London",690,"D",32,"Philosophy","Environment",24.05,NA,100,60,40,0,0,0,3.6,86.58,1
2014,10003645,"King's College London",690,"D",32,"Philosophy","Overall",24.05,NA,80,44,36,19,1,0,3.23,77.6815,1
2014,10003645,"King's College London",690,"D",33,"Theology and Religious Studies","Outputs",26,NA,63.2,30.2,33,28.3,7.6,0.9,2.84,73.84,1
2014,10003645,"King's College London",690,"D",33,"Theology and Religious Studies","Impact",26,NA,100,50,50,0,0,0,3.5,91,1
2014,10003645,"King's College London",690,"D",33,"Theology and Religious Studies","Environment",26,NA,100,60,40,0,0,0,3.6,93.6,1
2014,10003645,"King's College London",690,"D",33,"Theology and Religious Studies","Overall",26,NA,76,39,37,18,5,1,3.08,80.08,1
2014,10003645,"King's College London",690,"D",35,"Music, Drama, Dance and Performing Arts","Outputs",14.6,NA,69,43.1,25.9,24.1,5.2,1.7,3.035,44.311,1
2014,10003645,"King's College London",690,"D",35,"Music, Drama, Dance and Performing Arts","Impact",14.6,NA,100,20,80,0,0,0,3.2,46.72,1
2014,10003645,"King's College London",690,"D",35,"Music, Drama, Dance and Performing Arts","Environment",14.6,NA,90,30,60,10,0,0,3.2,46.72,1
2014,10003645,"King's College London",690,"D",35,"Music, Drama, Dance and Performing Arts","Overall",14.6,NA,78,37,41,18,3,1,3.1,45.26,1
2014,10003645,"King's College London",690,"D",35,"Music, Drama, Dance and Performing Arts","Outputs",15,NA,84.7,40.7,44,11.9,3.4,0,3.22,48.3,1
2014,10003645,"King's College London",690,"D",35,"Music, Drama, Dance and Performing Arts","Impact",15,NA,100,63.3,36.7,0,0,0,3.633,54.495,1
2014,10003645,"King's College London",690,"D",35,"Music, Drama, Dance and Performing Arts","Environment",15,NA,80,40,40,20,0,0,3.2,48,1
2014,10003645,"King's College London",690,"D",35,"Music, Drama, Dance and Performing Arts","Overall",15,NA,87,45,42,11,2,0,3.3,49.5,1
2014,10003645,"King's College London",690,"D",36,"Communication, Cultural and Media Studies, Library and Information Management","Outputs",33.05,NA,68.9,32.8,36.1,22.7,8.4,0,2.933,96.93565,1
2014,10003645,"King's College London",690,"D",36,"Communication, Cultural and Media Studies, Library and Information Management","Impact",33.05,NA,100,90,10,0,0,0,3.9,128.895,1
